series,id,name,line,in_oak_park,date,daytype,rides,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,month_total
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-02-29,W,2009,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-02-29,W,591,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-02-29,W,722,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-02-29,W,373,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-02-29,W,958,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-02-29,W,749,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-01,W,600,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-01,W,1834,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-01,W,452,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-01,W,561,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-01,W,387,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-01,W,889,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-01,W,648,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-02,A,309,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-02,A,1330,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-02,A,225,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-02,A,286,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-02,A,210,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-02,A,554,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-02,A,411,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-03,U,225,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-03,U,956,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-03,U,170,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-03,U,203,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-03,U,135,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-03,U,468,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-03,U,305,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-04,W,543,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-04,W,1792,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-04,W,545,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-04,W,607,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-04,W,342,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-04,W,940,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-04,W,651,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-05,W,688,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-05,W,1994,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-05,W,611,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-05,W,735,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-05,W,389,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-05,W,967,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-05,W,756,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-06,W,676,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-06,W,2040,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-06,W,669,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-06,W,723,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-06,W,403,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-06,W,1043,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-06,W,805,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-07,W,636,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-07,W,1993,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-07,W,573,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-07,W,724,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-07,W,442,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-07,W,999,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-07,W,832,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-08,W,530,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-08,W,1639,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-08,W,438,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-08,W,500,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-08,W,336,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-08,W,796,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-08,W,574,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-09,A,319,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-09,A,1199,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-09,A,222,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-09,A,271,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-09,A,182,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-09,A,518,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-09,A,394,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-10,U,265,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-10,U,906,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-10,U,177,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-10,U,187,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-10,U,167,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-10,U,428,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-10,U,281,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-11,W,618,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-11,W,1873,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-11,W,555,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-11,W,642,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-11,W,335,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-11,W,921,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-11,W,630,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-12,W,691,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-12,W,2075,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-12,W,663,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-12,W,811,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-12,W,445,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-12,W,1021,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-12,W,883,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-13,W,702,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-13,W,2094,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-13,W,741,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-13,W,806,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-13,W,425,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-13,W,1037,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-13,W,849,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-14,W,624,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-14,W,1908,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-14,W,581,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-14,W,657,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-14,W,372,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-14,W,920,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-14,W,766,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-15,W,539,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-15,W,1924,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-15,W,503,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-15,W,590,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-15,W,399,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-15,W,919,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-15,W,677,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-16,A,476,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-16,A,2649,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-16,A,491,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-16,A,744,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-16,A,359,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-16,A,748,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-16,A,1046,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-17,U,266,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-17,U,992,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-17,U,190,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-17,U,223,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-17,U,181,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-17,U,426,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-17,U,334,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-18,W,543,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-18,W,1811,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-18,W,446,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-18,W,643,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-18,W,324,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-18,W,884,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-18,W,640,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-19,W,667,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-19,W,2021,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-19,W,553,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-19,W,714,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-19,W,392,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-19,W,1007,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-19,W,816,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-20,W,640,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-20,W,1989,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-20,W,581,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-20,W,789,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-20,W,396,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-20,W,1030,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-20,W,775,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-21,W,620,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-21,W,1963,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-21,W,515,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-21,W,726,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-21,W,397,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-21,W,1020,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-21,W,809,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-22,W,471,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-22,W,1686,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-22,W,421,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-22,W,510,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-22,W,364,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-22,W,862,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-22,W,568,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-23,A,301,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-23,A,1274,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-23,A,223,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-23,A,283,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-23,A,201,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-23,A,516,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-23,A,382,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-24,U,232,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-24,U,864,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-24,U,212,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-24,U,209,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-24,U,146,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-24,U,431,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-24,U,340,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-25,W,544,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-25,W,1614,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-25,W,444,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-25,W,490,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-25,W,342,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-25,W,819,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-25,W,615,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-26,W,602,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-26,W,1862,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-26,W,548,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-26,W,586,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-26,W,380,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-26,W,949,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-26,W,748,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-27,W,574,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-27,W,1872,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-27,W,542,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-27,W,610,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-27,W,412,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-27,W,878,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-27,W,692,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-28,W,628,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-28,W,1919,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-28,W,563,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-28,W,592,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-28,W,439,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-28,W,878,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-28,W,746,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-29,W,477,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-29,W,1742,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-29,W,441,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-29,W,451,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-29,W,364,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-29,W,818,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-29,W,579,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-30,A,319,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-30,A,1231,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-30,A,196,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-30,A,264,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-30,A,167,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-30,A,548,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-30,A,353,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-03-31,U,237,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-03-31,U,801,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-03-31,U,168,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-03-31,U,171,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-03-31,U,129,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-03-31,U,354,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-03-31,U,284,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-01,W,587,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-01,W,1720,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-04-01,W,519,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-04-01,W,603,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-04-01,W,340,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-04-01,W,828,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-04-01,W,618,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-02,W,641,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-02,W,1920,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-04-02,W,612,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-04-02,W,738,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-04-02,W,381,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-04-02,W,925,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-04-02,W,812,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-03,W,646,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-03,W,1929,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-04-03,W,628,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-04-03,W,705,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-04-03,W,397,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-04-03,W,962,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-04-03,W,704,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-04,W,642,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-04,W,1932,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-04-04,W,587,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-04-04,W,722,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-04-04,W,395,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-04-04,W,976,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-04-04,W,788,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-05,W,523,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-05,W,1871,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-04-05,W,518,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-04-05,W,534,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-04-05,W,343,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-04-05,W,891,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-04-05,W,623,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-06,A,342,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-06,A,1451,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-04-06,A,248,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-04-06,A,317,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-04-06,A,195,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-04-06,A,576,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-04-06,A,424,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-07,U,237,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-07,U,828,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-04-07,U,165,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-04-07,U,179,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-04-07,U,133,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-04-07,U,366,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-04-07,U,301,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-08,W,599,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-08,W,1955,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-04-08,W,594,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-04-08,W,693,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-04-08,W,338,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-04-08,W,948,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-04-08,W,686,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-09,W,687,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-09,W,2045,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-04-09,W,646,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-04-09,W,755,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-04-09,W,403,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-04-09,W,1072,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-04-09,W,877,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-10,W,714,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-10,W,2067,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-04-10,W,671,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-04-10,W,734,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-04-10,W,436,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-04-10,W,1029,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-04-10,W,798,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-11,W,646,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-11,W,1950,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-04-11,W,656,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-04-11,W,691,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-04-11,W,426,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-04-11,W,951,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-04-11,W,809,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-12,W,587,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-12,W,1887,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-04-12,W,534,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-04-12,W,576,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-04-12,W,372,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-04-12,W,916,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-04-12,W,702,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-13,A,376,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-13,A,1372,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2024-04-13,A,253,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2024-04-13,A,316,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2024-04-13,A,223,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2024-04-13,A,634,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2024-04-13,A,645,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2024-04-14,U,315,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2024-04-14,U,1033,,,,
