pin,year,class,township_code,township_name,nbhd,mailed_bldg,mailed_land,mailed_tot,certified_bldg,certified_land,certified_tot,board_bldg,board_land,board_tot,building_sqft,land_sqft,year_built,units,beds,full_baths,half_baths,cards,residential_type,sqft_source,condo_building_sqft,condo_pct_ownership,condo_est_unit_sqft,is_parking_or_common,prop_address,prop_city,prop_zip,address_year
16063090370000,2026,205,27,Oak Park,27020,40477,6523,47000,40477,6523,47000,,,,1244,3837,1903,1,3,1,0,1,2 Story,improvement,,,,,1011 THOMAS ST,OAK PARK,60302,2026
16063100020000,2026,203,27,Oak Park,27020,48860,7140,56000,48860,7140,56000,,,,1580,4200,1938,1,4,2,0,1,1.5 Story,improvement,,,,,951 THOMAS ST,OAK PARK,60302,2026
16063100030000,2026,205,27,Oak Park,27020,52295,14705,67000,52295,14705,67000,,,,1735,8650,1902,1,3,2,1,1,2 Story,improvement,,,,,738 FOREST AVE,OAK PARK,60302,2026
16063100040000,2026,205,27,Oak Park,27020,65530,16470,82000,65530,16470,82000,,,,1973,9688,1902,1,4,2,1,1,2 Story,improvement,,,,,734 FOREST AVE,OAK PARK,60302,2026
16063100050000,2026,204,27,Oak Park,27020,53295,14705,68000,53295,14705,68000,,,,1817,8650,1888,1,4,2,0,1,1.5 Story,improvement,,,,,730 FOREST AVE,OAK PARK,60302,2026
16063100060000,2026,204,27,Oak Park,27020,56530,16470,73000,53030,16470,69500,,,,1943,9688,1890,1,3,2,1,1,1.5 Story,improvement,,,,,726 FOREST AVE,OAK PARK,60302,2026
16063100080000,2026,241,27,Oak Park,27020,0,1765,1765,0,1765,1765,,,,,,,,,,,,,,,,,,714 FOREST AVE,OAK PARK,60302,2026
16063100090000,2026,206,27,Oak Park,27020,69060,12940,82000,69060,12940,82000,,,,2304,7612,1892,1,4,1,1,1,2 Story,improvement,,,,,710 FOREST AVE,OAK PARK,60302,2026
16063100100000,2026,206,27,Oak Park,27020,105310,18234,123544,105310,18234,123544,,,,3935,10726,1920,1,5,2,1,1,2 Story,improvement,,,,,708 FOREST AVE,OAK PARK,60302,2026
16063100120000,2026,203,27,Oak Park,27020,46997,5003,52000,46997,5003,52000,,,,1194,2943,1908,1,2,2,0,1,1.5 Story,improvement,,,,,945 THOMAS ST,OAK PARK,60302,2026
16063100130000,2026,205,27,Oak Park,27020,56997,9003,66000,47074,9003,56077,,,,1696,5296,1924,1,3,2,1,1,2 Story,improvement,,,,,745 WOODBINE AVE,OAK PARK,60302,2026
16063100140000,2026,205,27,Oak Park,27020,47075,8925,56000,47075,8925,56000,,,,1696,5250,1924,1,3,1,1,1,2 Story,improvement,,,,,741 WOODBINE AVE,OAK PARK,60302,2026
16063100150000,2026,205,27,Oak Park,27020,48393,7608,56001,48393,7608,56001,,,,1496,4475,1910,1,3,1,1,1,2 Story,improvement,,,,,737 WOODBINE AVE,OAK PARK,60302,2026
16063100160000,2026,201,27,Oak Park,27020,54,7608,7662,54,7608,7662,,,,,,,,,,,,,,,,,,735 WOODBINE AVE,OAK PARK,60302,2026
16063100170000,2026,206,27,Oak Park,27020,83481,15519,99000,83481,15519,99000,,,,3241,9129,1910,1,5,3,1,1,2 Story,improvement,,,,,733 WOODBINE AVE,OAK PARK,60302,2026
16063100180000,2026,206,27,Oak Park,27020,77088,7912,85000,77088,7912,85000,,,,2808,4654,1900,1,4,2,1,1,2 Story,improvement,,,,,731 WOODBINE AVE,OAK PARK,60302,2026
16063100190000,2026,241,27,Oak Park,27020,0,7912,7912,0,7912,7912,,,,,,,,,,,,,,,,,,729 WOODBINE AVE,OAK PARK,60302,2026
16063100200000,2026,205,27,Oak Park,27020,47829,19171,67000,44480,19171,63651,,,,1440,11277,1896,1,3,2,1,1,2 Story,improvement,,,,,725 WOODBINE AVE,OAK PARK,60302,2026
16063100210000,2026,205,27,Oak Park,27020,64460,13541,78001,64460,13541,78001,,,,2050,7965,1921,1,4,2,1,1,2 Story,improvement,,,,,723 WOODBINE AVE,OAK PARK,60302,2026
16063100220000,2026,241,27,Oak Park,27020,0,304,304,0,304,304,,,,,,,,,,,,,,,,,,721 WOODBINE AVE,OAK PARK,60302,2026
16063100230000,2026,205,27,Oak Park,27020,54155,13845,68000,54155,13845,68000,,,,1907,8144,1925,1,3,1,1,1,2 Story,improvement,,,,,719 WOODBINE AVE,OAK PARK,60302,2026
16063100240000,2026,206,27,Oak Park,27020,77654,10346,88000,77654,10346,88000,,,,2264,6086,1922,1,4,3,0,1,2 Story,improvement,,,,,715 WOODBINE AVE,OAK PARK,60302,2026
16063100250000,2026,206,27,Oak Park,27020,79181,10651,89832,79181,10651,89832,,,,2459,6265,1924,1,3,2,0,1,2 Story,improvement,,,,,711 WOODBINE AVE,OAK PARK,60302,2026
16063100260000,2026,203,27,Oak Park,27020,35350,10651,46001,33217,10651,43868,,,,1334,6265,1920,1,3,1,0,1,1 Story,improvement,,,,,709 WOODBINE AVE,OAK PARK,60302,2026
16063100270000,2026,205,27,Oak Park,27020,53176,15824,69000,45916,15824,61740,,,,1752,9308,1903,1,4,1,1,1,2 Story,improvement,,,,,707 WOODBINE AVE,OAK PARK,60302,2026
16063100280000,2026,206,27,Oak Park,27020,79176,15824,95000,79176,15824,95000,,,,2999,9308,1908,1,4,2,0,1,2 Story,improvement,,,,,703 WOODBINE AVE,OAK PARK,60302,2026
16063100290000,2026,205,27,Oak Park,27020,52766,13235,66001,52766,13235,66001,,,,1568,7785,1895,1,2,3,1,1,2 Story,improvement,,,,,720 FOREST AVE,OAK PARK,60302,2026
16063100300000,2026,206,27,Oak Park,27020,81825,16176,98001,75849,16176,92025,,,,2424,9515,1894,1,5,3,0,1,2 Story,improvement,,,,,718 FOREST AVE,OAK PARK,60302,2026
16063100310000,2026,205,27,Oak Park,27020,47568,8432,56000,47568,8432,56000,,,,1775,4960,1944,1,3,1,0,1,2 Story,improvement,,,,,746 FOREST AVE,OAK PARK,60302,2026
16063100320000,2026,203,27,Oak Park,27020,36653,9347,46000,36653,9347,46000,,,,1284,5498,1892,1,3,1,0,1,1 Story,improvement,,,,,740 FOREST AVE,OAK PARK,60302,2026
16063100350000,2026,205,27,Oak Park,27020,42574,5426,48000,42574,5426,48000,,,,1348,3192,1904,1,3,1,1,1,2 Story,improvement,,,,,950 AUGUSTA ST,OAK PARK,60302,2026
16063100360000,2026,206,27,Oak Park,27020,79720,10280,90000,79720,10280,90000,,,,2456,6047,1923,1,4,2,1,1,2 Story,improvement,,,,,704 FOREST AVE,OAK PARK,60302,2026
16063100370000,2026,206,27,Oak Park,27020,23856,4821,28677,23856,4821,28677,,,,3086,2836,1914,1,4,2,1,1,2 Story,improvement,,,,,952 AUGUSTA ST,OAK PARK,60302,2026
16063100380000,2026,206,27,Oak Park,27020,55663,4141,59804,55663,4141,59804,,,,3086,2436,1914,1,4,2,1,1,2 Story,improvement,,,,,952 AUGUSTA ST,OAK PARK,60302,2026
16063110010000,2026,205,27,Oak Park,27020,37926,7074,45000,37926,7074,45000,,,,1356,4161,1907,1,3,1,0,1,2 Story,improvement,,,,,742 WOODBINE AVE,OAK PARK,60302,2026
16063110020000,2026,205,27,Oak Park,27020,46988,7013,54001,46988,7013,54001,,,,1460,4125,1909,1,3,1,0,1,2 Story,improvement,,,,,740 WOODBINE AVE,OAK PARK,60302,2026
16063110030000,2026,202,27,Oak Park,27020,27625,6375,34000,27625,6375,34000,,,,759,3750,1905,1,2,2,0,1,1 Story,improvement,,,,,915 THOMAS ST,OAK PARK,60302,2026
16063110040000,2026,205,27,Oak Park,27020,43400,13600,57000,43400,13600,57000,,,,1520,8000,1908,1,3,1,1,1,2 Story,improvement,,,,,738 WOODBINE AVE,OAK PARK,60302,2026
16063110050000,2026,205,27,Oak Park,27020,70128,13872,84000,70128,13872,84000,,,,2137,8160,1902,1,4,2,1,1,2 Story,improvement,,,,,734 WOODBINE AVE,OAK PARK,60302,2026
16063110060000,2026,205,27,Oak Park,27020,58392,10608,69000,58392,10608,69000,,,,2159,6240,1913,1,4,2,1,1,2 Story,improvement,,,,,730 WOODBINE AVE,OAK PARK,60302,2026
16063110070000,2026,205,27,Oak Park,27020,59392,10608,70000,59392,10608,70000,,,,1710,6240,1904,1,5,2,1,1,2 Story,improvement,,,,,726 WOODBINE AVE,OAK PARK,60302,2026
16063110080000,2026,205,27,Oak Park,27020,55856,14144,70000,49054,14144,63198,,,,1804,8320,1923,1,3,1,1,1,2 Story,improvement,,,,,722 WOODBINE AVE,OAK PARK,60302,2026
16063110090000,2026,205,27,Oak Park,27020,68392,10608,79000,63101,10608,73709,,,,2139,6240,1908,1,3,3,1,1,2 Story,improvement,,,,,720 WOODBINE AVE,OAK PARK,60302,2026
16063110100000,2026,206,27,Oak Park,27020,77392,10608,88000,74407,10608,85015,,,,2472,6240,1909,1,4,2,1,1,2 Story,improvement,,,,,716 WOODBINE AVE,OAK PARK,60302,2026
16063110110000,2026,205,27,Oak Park,27020,57856,14144,72000,57856,14144,72000,,,,2148,8320,1916,1,4,2,0,1,2 Story,improvement,,,,,714 WOODBINE AVE,OAK PARK,60302,2026
16063110120000,2026,278,27,Oak Park,27020,90856,14144,105000,90856,14144,105000,,,,3074,8320,1999,1,4,2,1,1,2 Story,improvement,,,,,708 WOODBINE AVE,OAK PARK,60302,2026
16063110130000,2026,205,27,Oak Park,27020,55856,14144,70000,55856,14144,70000,,,,2029,8320,1887,1,4,2,1,1,2 Story,improvement,,,,,706 WOODBINE AVE,OAK PARK,60302,2026
16063110140000,2026,206,27,Oak Park,27020,96856,14144,111000,96856,14144,111000,,,,3402,8320,1902,1,5,3,0,1,2 Story,improvement,,,,,700 WOODBINE AVE,OAK PARK,60302,2026
16063110150000,2026,206,27,Oak Park,27020,75349,13651,89000,75349,13651,89000,,,,2252,8030,1920,1,3,2,1,1,2 Story,improvement,,,,,745 N KENILWORTH AVE,OAK PARK,60302,2026
16063110160000,2026,205,27,Oak Park,27020,55400,13600,69000,55400,13600,69000,,,,1781,8000,1911,1,4,1,1,1,2 Story,improvement,,,,,741 N KENILWORTH AVE,OAK PARK,60302,2026
16063110170000,2026,205,27,Oak Park,27020,47400,13600,61000,47400,13600,61000,,,,1532,8000,1911,1,3,1,1,1,2 Story,improvement,,,,,737 N KENILWORTH AVE,OAK PARK,60302,2026
16063110180000,2026,211,27,Oak Park,27020,61856,14144,76000,61856,14144,76000,,,,3309,8320,1906,2,6,2,1,1,2 Story,improvement,,,,,733 N KENILWORTH AVE,OAK PARK,60302,2026
16063110190000,2026,205,27,Oak Park,27020,59216,12784,72000,59216,12784,72000,,,,1910,7520,1932,1,4,1,1,1,2 Story,improvement,,,,,729 N KENILWORTH AVE,OAK PARK,60302,2026
16063110200000,2026,205,27,Oak Park,27020,63568,8432,72000,57218,8432,65650,,,,2029,4960,1921,1,4,2,1,1,2 Story,improvement,,,,,725 N KENILWORTH AVE,OAK PARK,60302,2026
16063110210000,2026,206,27,Oak Park,27020,72856,14144,87000,72856,14144,87000,,,,2676,8320,1903,1,4,1,1,1,2 Story,improvement,,,,,723 N KENILWORTH AVE,OAK PARK,60302,2026
16063110220000,2026,205,27,Oak Park,27020,52400,13600,66000,52400,13600,66000,,,,1914,8000,1910,1,3,1,2,1,2 Story,improvement,,,,,719 N KENILWORTH AVE,OAK PARK,60302,2026
16063110230000,2026,211,27,Oak Park,27020,60312,14688,75000,60312,14688,75000,,,,2912,8640,1913,2,5,2,0,1,2 Story,improvement,,,,,715 N KENILWORTH AVE,OAK PARK,60302,2026
